age,job,marital,education,has_default,balance,has_housing,has_loan,age_t,balance_sign,balance_t,job_admin,job_bluecollar,job_technician,job_services,job_management,job_retired,job_selfemployed,job_entrepreneur,job_unemployed,job_housemaid,job_student,job_unknown,marital_married,marital_single,marital_divorced,marital_unknown,education_ord,default_bin,housing_bin,loan_bin,target_bin,cluster_k5
44,admin,divorced,secondary,False,397,True,True,0.37766291545494135,1,-0.032045395766641636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2
47,entrepreneur,married,tertiary,False,0,False,False,0.6503410015076737,0,-2.7319479450808406,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,4
44,admin,married,tertiary,False,348,True,True,0.37766291545494135,1,-0.09129809184256679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,3
37,technician,single,secondary,False,2442,False,False,-0.25858595200143425,1,0.7863115118982034,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
37,services,married,secondary,False,1543,True,False,-0.25858595200143425,1,0.5793690352119795,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
28,self-employed,single,tertiary,False,805,False,False,-1.0766202101596314,1,0.2861960140903947,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
21,blue-collar,single,secondary,False,2265,False,False,-1.7128690776160072,1,0.7523913584247038,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
25,management,single,tertiary,False,2506,False,False,-1.3492982962123636,1,0.7979744388693883,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
63,retired,married,secondary,False,1612,False,False,2.1046241271222463,1,0.5990865536644319,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
32,management,single,tertiary,False,312,False,False,-0.7130494287559882,1,-0.14039812069039026,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
51,technician,married,secondary,False,196,True,True,1.013911782911317,1,-0.34921185980452707,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
73,retired,married,tertiary,False,459,False,False,3.013551080631354,1,0.033248203617214867,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
26,student,single,secondary,False,620,False,False,-1.258405600861453,1,0.16859601121716378,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
74,retired,married,secondary,False,1714,False,False,3.104443775982265,1,0.6267407776396308,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
62,management,divorced,tertiary,False,5943,False,False,2.0137314317713355,1,1.187322534778493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1
65,retired,married,tertiary,False,2416,False,False,2.286409517824068,1,0.7814859287683609,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
47,technician,married,secondary,False,335,False,False,0.6503410015076737,1,-0.10841847611243398,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
62,retired,married,unknown,False,800,False,False,2.0137314317713355,1,0.28338952015161184,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,1
38,admin,married,secondary,False,755,True,False,-0.16769325665052345,1,0.25731277106798195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
71,retired,married,secondary,False,2850,False,False,2.8317656899295325,1,0.8559656403740091,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
29,services,married,secondary,False,1135,True,False,-0.9857275148087206,1,0.4409731122569722,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
61,retired,married,primary,False,197,False,False,1.9228387364204247,1,-0.34692829988483515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
64,retired,divorced,primary,False,315,False,False,2.195516822473157,1,-0.13609600106775263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
57,retired,divorced,primary,False,720,False,False,1.5592679550167814,1,0.2359342608048555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
75,retired,married,primary,False,358,False,False,3.1953364713331758,1,-0.07855707163942154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
37,management,married,tertiary,False,5355,False,False,-0.25858595200143425,1,1.1403439531918658,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
68,retired,married,secondary,False,445,False,False,2.5590876038768,1,0.019308838678529748,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
29,management,single,tertiary,False,5359,False,False,-0.9857275148087206,1,1.1406806475864584,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
51,entrepreneur,married,primary,False,1443,False,False,1.013911782911317,1,0.5491701987966628,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
41,technician,divorced,secondary,False,4047,True,False,0.1049848294022089,1,1.0140658418071575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
24,student,single,secondary,False,23878,False,False,-1.4401909915632745,1,1.8144937977227786,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
24,blue-collar,single,secondary,False,167,False,True,-1.4401909915632745,1,-0.4210293244399197,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
39,management,single,tertiary,False,0,True,False,-0.07680056129961267,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,4
59,unemployed,married,secondary,False,1047,False,False,1.741053345718603,1,0.40460893105828927,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
85,retired,divorced,primary,False,7613,False,False,4.104263424842284,1,1.2989935239507608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31,management,married,tertiary,False,131,False,False,-0.8039421241068989,1,-0.5297939234750428,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
32,technician,single,tertiary,False,2340,False,False,-0.7130494287559882,1,0.767076901158301,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
29,management,single,tertiary,False,15459,False,False,-0.9857275148087206,1,1.6184236166345063,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
51,technician,married,secondary,False,117,False,False,1.013911782911317,1,-0.5803590626845624,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
39,technician,married,secondary,False,2266,False,False,-0.07680056129961267,1,0.7525903445830651,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
28,student,single,secondary,False,0,False,False,-1.0766202101596314,0,-2.7319479450808406,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4
39,technician,married,secondary,False,4101,True,False,-0.07680056129961267,1,1.0200423990858318,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
44,management,married,primary,False,558,False,False,0.37766291545494135,1,0.1211588826089269,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
26,admin,single,secondary,False,2509,False,False,-1.258405600861453,1,0.7985138076248568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28,management,single,tertiary,False,1287,True,False,-1.0766202101596314,1,0.49760874418730977,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
48,management,married,tertiary,False,1808,True,False,0.7412336968585845,1,0.6508067585314359,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
37,technician,single,secondary,False,1130,False,False,-0.25858595200143425,1,0.4389836863552953,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
71,retired,married,tertiary,False,653,False,False,2.8317656899295325,1,0.1919472185696446,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
62,housemaid,married,unknown,False,2021,False,False,2.0137314317713355,1,0.701009118880222,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,1,1
28,management,single,tertiary,False,3611,False,False,-1.0766202101596314,1,0.9626690554495534,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
26,admin,single,tertiary,False,313,False,True,-1.258405600861453,1,-0.13895951621506458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0
43,unemployed,single,tertiary,False,983,True,False,0.28677022010403047,1,0.3761899489415907,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,1,0
27,unknown,single,secondary,False,1187,False,False,-1.1675129055105422,1,0.4611590203603445,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
30,management,single,tertiary,False,5561,True,False,-0.8948348194578097,1,1.1573649211446524,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
50,management,married,unknown,False,8345,False,False,0.9230190875604061,1,1.3403926882277486,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,1
25,technician,single,secondary,False,1231,True,False,-1.3492982962123636,1,0.4775609050030048,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
25,admin,single,tertiary,False,3730,True,False,-1.3492982962123636,1,0.9772881352550187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
30,management,single,tertiary,False,617,False,False,-0.8948348194578097,1,0.16641197730926502,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
73,retired,married,tertiary,False,1641,True,False,3.013551080631354,1,0.6071230560131448,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1
31,management,single,tertiary,False,924,False,False,-0.8039421241068989,1,0.3483035138672227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
28,technician,single,tertiary,False,2489,True,False,-1.0766202101596314,1,0.7949057714170339,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
66,retired,married,secondary,False,995,False,False,2.377302213174979,1,0.3816567082463587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
41,management,married,secondary,False,280,True,False,0.1049848294022089,1,-0.18903803245914927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3
46,technician,married,secondary,False,3434,False,True,0.5594483061567629,1,0.9400085847440391,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
42,unemployed,married,tertiary,False,576,False,False,0.1958775247531197,1,0.1354523996191896,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,3
28,technician,single,secondary,False,1363,False,False,-1.0766202101596314,1,0.5234651159782038,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
33,technician,single,tertiary,False,1636,True,False,-0.6221567334050774,1,0.6057476291446945,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
38,technician,married,secondary,False,5115,True,False,-0.16769325665052345,1,1.1196679665787992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
39,blue-collar,single,primary,False,581,True,False,-0.07680056129961267,1,0.1393437276479241,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
33,admin,single,secondary,False,607,False,False,-0.6221567334050774,1,0.1590545201678541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
42,services,married,secondary,False,1376,True,False,0.1958775247531197,1,0.527743168900278,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
35,services,married,secondary,False,52,True,False,-0.4403713427032558,1,-0.9413378726274816,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
55,technician,married,secondary,False,0,True,True,1.37748256431496,0,-2.7319479450808406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,4
43,blue-collar,married,primary,False,3917,False,False,0.28677022010403047,1,0.9993444053662933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
37,technician,married,tertiary,False,549,False,False,-0.25858595200143425,1,0.11383857927609933,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
29,management,single,tertiary,False,92,False,False,-0.9857275148087206,1,-0.6877359617922063,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
49,management,married,tertiary,False,2881,False,False,0.8321263922094952,1,0.8608430874364505,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
61,retired,married,tertiary,False,32685,False,False,1.9228387364204247,1,1.9560847589545656,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
44,technician,single,secondary,False,250,False,False,0.37766291545494135,1,-0.2399569522007898,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
54,admin,married,secondary,False,602,False,False,1.2865898689640491,1,0.15533028661374193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
28,management,single,tertiary,False,730,True,False,-1.0766202101596314,1,0.2421465094464616,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
30,admin,single,secondary,False,523,False,True,-0.8948348194578097,1,0.09199808273080357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
47,technician,married,secondary,False,293,False,False,0.6503410015076737,1,-0.16864141735412105,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
34,blue-collar,single,secondary,False,215,False,False,-0.5312640380541666,1,-0.3076859843453025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
37,unknown,single,tertiary,False,0,False,False,-0.25858595200143425,0,-2.7319479450808406,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,4
25,self-employed,single,tertiary,False,42,True,False,-1.3492982962123636,1,-1.0356387168638819,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
29,technician,single,secondary,False,316,True,False,-0.9857275148087206,1,-0.1346710326766007,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
62,management,married,secondary,False,4562,True,False,2.0137314317713355,1,1.0680766696178583,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
58,management,divorced,secondary,False,10180,False,False,1.6501606503676922,1,1.430025235715646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
46,management,married,tertiary,False,0,False,False,0.5594483061567629,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4
56,retired,married,tertiary,False,281,False,False,1.4683752596658706,1,-0.18743589180232054,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
49,technician,married,tertiary,False,523,True,False,0.8321263922094952,1,0.09199808273080357,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
33,management,married,tertiary,False,250,False,False,-0.6221567334050774,1,-0.2399569522007898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
24,management,single,tertiary,False,1030,False,False,-1.4401909915632745,1,0.39723307060734697,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
27,student,single,tertiary,False,0,False,False,-1.1675129055105422,0,-2.7319479450808406,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,4
60,retired,married,secondary,False,404,False,False,1.8319460410695139,1,-0.02418214591190434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
32,management,single,tertiary,False,506,False,False,-0.7130494287559882,1,0.0771237257824709,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
83,retired,divorced,primary,False,1097,False,False,3.922478034140462,1,0.42562867738506033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
53,management,married,secondary,False,2693,False,False,1.1956971736131385,1,0.8304196481508509,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
45,admin,divorced,secondary,False,2353,True,False,0.4685556108058521,1,0.7695744698703784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
35,self-employed,married,tertiary,False,3698,True,False,-0.4403713427032558,1,0.9734033015822411,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
28,technician,single,secondary,False,5763,False,True,-1.0766202101596314,1,1.1734539357639362,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
31,management,divorced,tertiary,False,883,True,False,-0.8039421241068989,1,0.32785657735728313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3
30,student,single,tertiary,False,2539,False,False,-0.8948348194578097,1,0.803872311697447,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0
29,technician,married,secondary,False,2326,False,False,-0.9857275148087206,1,0.7643716532491689,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
36,management,single,tertiary,False,811,False,False,-0.3494786473523451,1,0.28954091536053445,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
57,management,married,tertiary,False,256,False,False,1.5592679550167814,1,-0.22930286336599714,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
21,blue-collar,single,secondary,False,682,False,False,-1.7128690776160072,1,0.2115150767368649,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
44,management,single,tertiary,False,483,False,False,0.37766291545494135,1,0.056185457640395474,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3
23,management,single,tertiary,False,1506,False,False,-1.5310836869141855,1,0.5684297388622921,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
34,management,single,tertiary,False,575,False,False,-0.5312640380541666,1,0.13467008871946082,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
79,retired,married,secondary,False,8304,False,False,3.558907252736819,1,1.3381716655485587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
32,self-employed,married,secondary,False,409,False,False,-0.7130494287559882,1,-0.018648308132913315,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
37,unemployed,single,tertiary,False,1316,True,False,-0.25858595200143425,1,0.507650664985002,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,1,0
35,management,single,tertiary,False,671,True,False,-0.4403713427032558,1,0.20419237221505174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
47,management,married,tertiary,False,2351,False,False,0.6503410015076737,1,0.7691911276283361,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
61,management,married,tertiary,False,997,False,False,1.9228387364204247,1,0.3825614269461586,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
30,management,single,tertiary,False,4808,False,False,-0.8948348194578097,1,1.0917582769866483,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
70,retired,married,secondary,False,6422,False,False,2.7408729945786217,1,1.2222765480100715,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
28,technician,single,tertiary,False,3623,False,False,-1.0766202101596314,1,0.9641649179174161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
52,management,married,tertiary,False,31,False,False,1.1048044782622277,1,-1.1688937034434121,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
28,management,single,secondary,False,171,False,False,-1.0766202101596314,1,-0.4104170202089106,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
43,technician,married,secondary,False,1358,False,False,0.28677022010403047,1,0.5218088448526529,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
57,management,married,tertiary,False,2681,False,False,1.5592679550167814,1,0.8284062424827885,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
24,admin,single,tertiary,False,-61,False,False,-1.4401909915632745,-1,-0.8706015853824142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
25,management,married,tertiary,False,4461,False,False,-1.3492982962123636,1,1.0579817962751537,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
32,management,married,tertiary,False,8929,False,False,-0.7130494287559882,1,1.3708957713894128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
65,housemaid,married,primary,False,715,False,False,2.286409517824068,1,0.23279575043133138,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
34,admin,divorced,secondary,False,1085,False,False,-0.5312640380541666,1,0.42067256025082383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
44,management,married,tertiary,False,1058,False,False,0.37766291545494135,1,0.4093180610055084,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
50,housemaid,married,secondary,False,388,False,False,0.9230190875604061,1,-0.04236101468200215,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
32,entrepreneur,single,tertiary,False,-34,True,False,-0.7130494287559882,-1,-1.1284784298419095,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,4
44,management,married,tertiary,False,423,False,False,0.37766291545494135,1,-0.003505327645024615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
33,technician,single,tertiary,False,258,False,False,-0.6221567334050774,1,-0.225806705388329,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
49,technician,divorced,tertiary,False,1807,True,False,0.8321263922094952,1,0.650557379414985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3
53,services,divorced,secondary,False,0,False,False,1.1956971736131385,0,-2.7319479450808406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
31,management,divorced,tertiary,False,71,False,False,-0.8039421241068989,1,-0.8031624562629959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3
61,admin,married,tertiary,False,1332,False,False,1.9228387364204247,1,0.5130967945070589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
37,management,single,tertiary,False,33,True,False,-0.25858595200143425,1,-1.1415518704430112,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
58,self-employed,married,tertiary,False,5810,False,False,1.6501606503676922,1,1.1771165217104178,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
30,management,single,tertiary,False,3473,False,False,-0.8948348194578097,1,0.9451002823923959,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
47,blue-collar,married,secondary,False,238,True,True,0.6503410015076737,1,-0.262051269715505,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
60,technician,married,secondary,False,1740,False,False,1.8319460410695139,1,0.6335268172033963,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
36,entrepreneur,divorced,tertiary,False,3407,False,False,-0.3494786473523451,1,0.9364495841746661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,3
37,services,single,secondary,False,1045,False,False,-0.25858595200143425,1,0.4037474176719471,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
43,admin,married,secondary,False,132,False,False,0.28677022010403047,1,-0.5263901177288044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
46,admin,married,secondary,False,974,False,False,0.5594483061567629,1,0.3720459493059842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
37,admin,single,tertiary,False,1000,True,False,-0.25858595200143425,1,0.38391511116587085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
31,management,single,tertiary,False,115,False,False,-0.8039421241068989,1,-0.5880686883802356,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
31,technician,married,secondary,False,180,False,False,-0.8039421241068989,1,-0.3874147599943553,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
30,management,single,tertiary,False,201,True,False,-0.8948348194578097,1,-0.3379079567865099,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
30,management,married,tertiary,False,8089,True,False,-0.8948348194578097,1,1.3263423255173683,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
32,admin,single,tertiary,False,8866,False,False,-0.7130494287559882,1,1.3677027329805265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
35,admin,married,secondary,False,2,True,False,-0.4403713427032558,1,-2.2364714731631463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,4
59,technician,married,secondary,False,259,False,False,1.741053345718603,1,-0.2240687374548996,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
33,housemaid,single,tertiary,False,1107,True,False,-0.6221567334050774,1,0.42971757321325893,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0
41,services,single,secondary,False,-675,True,True,0.1049848294022089,-1,0.20686895051974843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2
59,admin,married,secondary,False,3735,False,False,1.741053345718603,1,0.9778921290785317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
37,management,single,tertiary,False,1730,False,False,-0.25858595200143425,1,0.6309288715368835,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
31,services,married,secondary,False,447,False,False,-0.8039421241068989,1,0.021326748624843555,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
32,management,married,tertiary,False,376,True,False,-0.7130494287559882,1,-0.05649278556239819,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
26,management,single,tertiary,False,2786,False,False,-1.258405600861453,1,0.8457260605222894,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
53,technician,married,secondary,False,10185,False,False,1.1956971736131385,1,1.4302466733989911,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
